"DITA File Path","Document Type","Schematron Name","Severity","Gate","Rule Code","Error / Warning Description"
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 798 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Concessionaire’s Train(s) shall be subject to any operational exigencies and/or system restrictions."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 797 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Concessionaire’s Trains."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 796 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""restriction on the number and frequency of Concessionaire’s Trains that the Concessionaire may require Railway Administration to haul pursuant to this Agreement."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 795 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""departure of a Concessionaire’s Train, the diversion/re-diversion of such Concessionaire’s Train to any other Rail Terminal, in accordance with the various terms and conditions (including but not limited to payment of haulage charges and other charges) and procedures specified by Railway Administration from time to time subject to its operational exigencies and/or for system restrictions. It is clarified that the Railway Administration shall not be under a legal obligation to comply with such request."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 794 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""following events :"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 793 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(iv) Provided however that Stabling Charges shall be levied only where the detention of the Concessionaire’s Train is for a period in excess of 4 hours. Stabling Charges shall be payable at the rates notified by Railway Administration from time to time and the Railway Administration shall have the right to revise the Stabling Charges on an annual basis; provided that any increase in charges in any Financial Year during the term of this Agreement, shall not exceed 10% (ten percent) of the charges payable in the preceding year. The current Stabling Charges are contained in Railway Board’s letter no. TC-I/98/201/4 dated 17.1.2008."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 789 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""to them while on Railway Premises."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 788 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""apply when two or more ladies are travelling in the same compartment with out any objection and any inconvenience."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 787 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""When any portion of a passenger train over shoots a platform, or when a platform is too short to accommodate a full train, at night, passengers who are obliged to alight on ballast should be told that they should alight carefully as there is no platform. If a carriage at the end of a train is off the platform, the Guard should also call out a similar caution to the passengers."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 786 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Attendance"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 785 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(ii) See that the window catches and other safety devices fitted in II Class compartments reserved for ladies are in perfect working order and get the deficiencies repaired."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 782 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(vi) Before a train begins a night journey, ensure that the safety bolts provided on the inside of windows and doors of Upper Class carriages and ladies compartment are in working order."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 775 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(ii) If there are defects in the working of any of the fans and lights, he shall get them rectified by the train lighting staff."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 772 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(vi) He shall check Vendors and G.R.P/RPF compartments to ensure their correct use."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 768 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(xi) During the night, he shall awake upper class passengers who express their desire to be called at a particular station and in the event of his change of duty en route, ask his reliever to do so."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 758 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""relating to his duties."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 757 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""in force."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 756 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""remedial action which may be:-"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 755 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""experienced by staff including their personal grievances and seeking on the spot redressal."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 754 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""operation."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 753 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""according to instructions."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 752 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""willingness to help."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 751 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""safeguarded."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 750 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Inspections, thus provide the means to achieve efficiency and effectiveness through spot checks and personal contact with the staff on line. In order to accomplish these objectives, inspections have to be carried out at officer's and Supervisor's level. The inspecting official has to command the respect and obedience of staff, for his inspection to be effective and beneficial and as such his conduct should be exemplary. Types of Inspections: The following inspections have to be carried out by operating and safety officials:-"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 727 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""General Guidelines for Inspecting Official:"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 726 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""made by other inspecting official should be carefully persued to check whether the staff have complied with their instructions. If any of these instructions have not been carried out written explanation of the Station Master should be obtained."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 725 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""personally while at the station to the extent possible."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 724 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Technique of Inspections:"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 722 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""the instructions in regard to reception, despatch, crossing, shunting and running through of trains. For this he should have a good knowledge of not only General & Subsidiary Rules but also of Station Working Rules."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 721 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""a clear conception about them in his mind. For instance he may like to emphasise on the correct reception and despatch of trains and observance of safety rules by the staff or on utilisation of stock, detention to passenger or goods train, knowledge of staff etc."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 720 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""equipments used for operations and secondly by means of personal observation of actual operations."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 718 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""inspection and time of inspections and time of disposal, should be subjected to concentrated, minute and probing checks and cross checks. It may be worth while to select two or more separate periods. One of these being that immediately preceding the day of inspection. This will help him in not only detecting the irregularities being committed but also whether these have been continuing for the past some time."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 717 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""work as well as those supervising their work. Such a discussion will prove to be educative and produce useful results."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 716 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Interlocking branch or Loco Train Examining, Civil Engineering and Commercial Branches jointly for objectivity and acceptable solutions. This will help in not only arriving at correct conclusions and forming sound views but also in avoiding unnecessary correspondence."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 713 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Once signal is taken off it shall not be possible to alter the points, to unlock the gate lever etc until all signals are taken off have been put back."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 712 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Points, Signals and other units are usually, operated by means of levers and panels. Interlocking between these levers is accomplished either by mechanical or by electrical or electro-mechanical or electronic means. In the former method, some mechanical contrivance variously designed, controls the relation between one lever and the other."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 710 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""The era of interlocking started with mechanical frames. In mechanical signaling, since the functions are operated by levers, the relationship that should exist between the functions can be transferred to exist between the levers. To ensure that the signal can be taken ‘OFF’ only after the point is correctly set, we can arrange the interlocking between the signal lever and point lever to be such that the signal lever can be reversed only after the point lever is in the correct position, viz. ‘Normal’ or ‘Reverse’, as the case may be."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 708 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""With the advent of Electro-mechanical relays, lever frames gave way to relay interlocking based installations. This development resulted in relatively faster operation, fail- safe operation and reduced size of buildings required for housing of interlocking installations. With further increase in traffic and expansion of railway network, panel Interlocking installations were commissioned."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 707 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Route Relay interlocking is same as Panel Interlocking with Electro Mechanical Relays doing the Interlocking except that it can be employed for big yards. the interlocking is done between one route and another route. Another Important feature in terms of operating point of view is that the SM has to only press two buttons, Signal button & Route Button (entry-exit system). He doesn’t have to individually operate the points to the required position."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 706 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Computer based interlocking uses thousands of Electro-mechanical relays requiring complex wiring and Inter-connections. The wiring diagrams for such installations run into hundreds of sheets. Individual relays, wiring and interconnections along with thousands of shouldered joints are required to be physically examined and certified. This exercise requires traffic blocks of long durations and large manpower to manage the traffic during blocks."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 701 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Significance of SSI for operating staff:"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 700 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Indirect and Direct Interlocking: -"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 699 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Standards of Signaling and Interlocking: - Interlocking at stations is standardized into four different classes viz. I(R), II(R) ,III(III) and IV(R). The regulations prescribing the four standards have been drawn up primarily to meet the needs of crossing stations on the single line but, with such modifications as may be necessary in regard to the equipment of signals; these are also applicable to other stations both on single and double lines. The standards are as follows: -"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 698 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Two aspect signalling."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 697 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(ii) Isolation - same as for Standard II."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 693 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Multiple aspect signalling."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 691 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Double distant on sections where goods trains have a braking distance of more than 1 km."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 688 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Painting of Levers: - Levers shall be painted in the following colours:-"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 687 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Numbering of levers in frames."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 686 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""lever is provided with a name plate showing its function and the number of the other levers in the order of operation which must precede to release it."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 685 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""the left, or the person working the levers, belongs is allotted the first set of consecutive levers, lying to the left of the frame. The second set of consecutive levers is allotted to group (iii), and the third set of levers lying to the right is allotted to the remaining group. All levers, including spares/spaces, of each group are, then numbered consecutively, starting from the first lever on the left. The relative position of the levers of each group, the first lever on the left. The relative position of the levers of each group, generally, corresponds to the relative position of the units they operate."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 683 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""end. (ii) The length is at least 180 metres. (iii) This is used to isolate main line from loop line. (iv) This is an efficient substitute for signal overlap."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 682 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Sand hump is an extended portion of rail embedded in sand. It is total 60 m in length, with increasing gradient of 1 in 60, of which the first 30 m is laid with normal track embedded in sand and remaining 30 m is an earthen lump of uniform 4 m width."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 681 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""At interlocked stations, isolation can also be obtained by setting of points."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 680 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Certain points, including traps are kept permanently locked and"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 678 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""It is a device designed to limit the movement of free rolling, uncontrolled wagons/ vehicles. This is accomplished by grinding the flange of a wheel up and over the railhead, dropping the wheel clear of the rail on outside of the rails. The wheels lodging in the tie cribbing and ballast halt movement of wagons /vehicles."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 677 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""This is an extended portion of track ending with some sand."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 676 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(ii) CROSSINGS: - The appliances provided at the Junctions where two lines cross or join one and other."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 673 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(vi) ECONOMICAL POINT LOCK OR S.L.M. (Switch & Lock Movement):- When the facing points and the facing point lock are worked by the same lever, it is called “Economical Point Lock” or “S.L.M.”"""
